time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	
83.536	22	12	56	42	-1394.229	19.15284	0.2712067	42.15174	-0.01830081	0.3305032	399.9693	-1000.022	0.2997377	999.9693	1199.978	0.4721762	-1000.315	-499.9827	0.1986133	-100.3184	600.0172	0.2999908	-899.9244	999.9681	0.4402727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.568	22	12	56	42	-1394.214	19.15156	0.2733104	42.16817	-0.01830363	0.3317407	399.9692	-1000.022	0.298146	999.9693	1199.978	0.4715265	-1000.315	-499.9827	0.1958537	-100.3185	600.0173	0.2982891	-899.9244	999.9681	0.4413334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.596	22	12	56	42	-1394.2	19.15045	0.2752529	42.18254	-0.01830591	0.3328776	399.9692	-1000.022	0.2968612	999.9692	1199.978	0.4708031	-1000.316	-499.9827	0.1935696	-100.3185	600.0173	0.2967412	-899.9243	999.9681	0.4421762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.268	22	12	56	42	-1394.191	19.14965	0.2766974	42.19281	-0.01830746	0.3337212	399.9692	-1000.022	0.2960073	999.9692	1199.978	0.4701984	-1000.316	-499.9827	0.1920139	-100.3186	600.0173	0.2956019	-899.9243	999.9681	0.442729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.656	22	12	56	42	-1394.173	19.14823	0.2794079	42.21129	-0.01831009	0.335309	399.9691	-1000.022	0.2946071	999.9691	1199.978	0.4689272	-1000.316	-499.9828	0.1893754	-100.3186	600.0174	0.2934804	-899.9243	999.968	0.4436196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.676	22	12	56	42	-1394.164	19.14744	0.2809714	42.22156	-0.01831148	0.3362315	399.9691	-1000.022	0.293906	999.9691	1199.978	0.4681207	-1000.317	-499.9828	0.1880007	-100.3187	600.0174	0.2922632	-899.9243	999.968	0.444056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.712	22	12	56	42	-1394.145	19.14585	0.2842132	42.24209	-0.01831408	0.3381687	399.969	-1000.022	0.2926684	999.9691	1199.978	0.4662969	-1000.317	-499.9828	0.1854504	-100.3188	600.0175	0.2897481	-899.9243	999.968	0.4448034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.728	22	12	56	42	-1394.137	19.14522	0.2855501	42.2503	-0.01831505	0.3389789	399.969	-1000.022	0.2922344	999.969	1199.978	0.46549	-1000.317	-499.9828	0.1845056	-100.3188	600.0175	0.2887132	-899.9242	999.968	0.4450554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.316	22	12	56	42	-1394.122	19.14395	0.2882878	42.26673	-0.01831685	0.3406605	399.9689	-1000.022	0.2914698	999.969	1199.978	0.4637459	-1000.318	-499.9828	0.1827474	-100.3189	600.0176	0.2865961	-899.9242	999.968	0.4454784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.796	22	12	56	42	-1394.105	19.14253	0.2914645	42.28521	-0.01831866	0.3426468	399.9689	-1000.022	0.2907738	999.969	1199.978	0.4615802	-1000.318	-499.9828	0.1809823	-100.319	600.0177	0.2841433	-899.9242	999.968	0.4458246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.816	22	12	56	42	-1394.095	19.14174	0.2932679	42.29548	-0.01831957	0.3437911	399.9689	-1000.022	0.2904624	999.9689	1199.978	0.4602859	-1000.318	-499.9828	0.1801005	-100.319	600.0177	0.2827498	-899.9242	999.9679	0.4459572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.356	22	12	56	42	-1394.076	19.14016	0.2969477	42.31601	-0.0183212	0.3461591	399.9688	-1000.022	0.2900023	999.9689	1199.978	0.4575069	-1000.319	-499.9828	0.178552	-100.3191	600.0178	0.2799007	-899.9241	999.9679	0.446093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.876	22	12	56	42	-1394.067	19.13936	0.2988202	42.32627	-0.01832193	0.3473791	399.9688	-1000.022	0.2898546	999.9688	1199.978	0.4560248	-1000.319	-499.9828	0.1778864	-100.3192	600.0178	0.2784463	-899.9241	999.9679	0.4460957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.904	22	12	56	42	-1394.053	19.13825	0.3014735	42.34064	-0.01832286	0.3491227	399.9687	-1000.022	0.2897411	999.9688	1199.978	0.4538496	-1000.319	-499.9828	0.177077	-100.3192	600.0178	0.2763787	-899.9241	999.9679	0.446026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.94	22	12	56	42	-1394.038	19.13699	0.3045474	42.35707	-0.01832378	0.3511611	399.9687	-1000.022	0.2897456	999.9688	1199.978	0.4512261	-1000.319	-499.9829	0.1763281	-100.3193	600.0179	0.2739734	-899.9241	999.9679	0.4458411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.38	22	12	56	42	-1394.03	19.13636	0.3060982	42.36528	-0.01832417	0.3521968	399.9687	-1000.022	0.2898016	999.9687	1199.978	0.4498615	-1000.32	-499.9829	0.1760244	-100.3194	600.0179	0.2727552	-899.924	999.9679	0.4457065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83.98	22	12	56	42	-1394.017	19.13525	0.3088293	42.37965	-0.01832473	0.354033	399.9686	-1000.023	0.289986	999.9687	1199.978	0.4473929	-1000.32	-499.9829	0.1756066	-100.3194	600.018	0.2706008	-899.924	999.9678	0.4454037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.404	22	12	56	42	-1394.008	19.13446	0.3107911	42.38991	-0.01832502	0.3553616	399.9686	-1000.023	0.2901848	999.9687	1199.978	0.4455694	-1000.32	-499.9829	0.1753971	-100.3195	600.018	0.2690465	-899.924	999.9678	0.4451353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.036	22	12	56	42	-1393.991	19.13304	0.3143386	42.40839	-0.01832529	0.3577848	399.9685	-1000.023	0.2906834	999.9686	1199.978	0.4421684	-1000.32	-499.9829	0.1752074	-100.3196	600.018	0.2662227	-899.924	999.9678	0.4445437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.052	22	12	56	42	-1393.983	19.13241	0.3159197	42.4166	-0.01832531	0.3588737	399.9685	-1000.023	0.2909631	999.9686	1199.978	0.4406105	-1000.32	-499.9829	0.1752006	-100.3196	600.0181	0.2649592	-899.9239	999.9678	0.4442366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.092	22	12	56	43	-1393.964	19.13083	0.3198787	42.43713	-0.01832513	0.3616255	399.9685	-1000.023	0.2918195	999.9685	1199.978	0.4370082	-1000.321	-499.9829	0.1753606	-100.3197	600.0181	0.2621043	-899.9239	999.9678	0.4434471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.44	22	12	56	43	-1393.96	19.13052	0.3206706	42.44123	-0.01832506	0.3621807	399.9685	-1000.023	0.2920179	999.9685	1199.978	0.4357792	-1000.321	-499.9829	0.175468	-100.3198	600.0181	0.2611504	-899.9239	999.9678	0.443154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.136	22	12	56	43	-1393.943	19.1291	0.3242278	42.45971	-0.01832467	0.3646996	399.9684	-1000.023	0.2930224	999.9685	1199.978	0.4320133	-1000.321	-499.9828	0.1759524	-100.3199	600.0182	0.2582879	-899.9239	999.9677	0.4421861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.148	22	12	56	43	-1393.937	19.12863	0.32541	42.46586	-0.01832452	0.3655469	399.9684	-1000.023	0.2933981	999.9684	1199.978	0.4307332	-1000.321	-499.9828	0.176168	-100.3199	600.0182	0.2573349	-899.9239	999.9677	0.4418343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.192	22	12	56	43	-1393.917	19.12689	0.3297214	42.48844	-0.01832394	0.3686895	399.9683	-1000.023	0.2949486	999.9684	1199.978	0.4259428	-1000.322	-499.9828	0.1771899	-100.32	600.0183	0.2538543	-899.9238	999.9677	0.4404217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.208	22	12	56	43	-1393.909	19.12626	0.3312776	42.49665	-0.01832372	0.3698471	399.9683	-1000.023	0.2955791	999.9683	1199.978	0.4241659	-1000.322	-499.9828	0.1776512	-100.3201	600.0183	0.2525969	-899.9238	999.9677	0.439861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.48	22	12	56	43	-1393.894	19.125	0.3343674	42.51307	-0.01832329	0.372187	399.9683	-1000.023	0.2969443	999.9683	1199.978	0.420562	-1000.322	-499.9828	0.1787163	-100.3202	600.0183	0.2501009	-899.9238	999.9677	0.4386659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.496	22	12	56	43	-1393.884	19.12422	0.336282	42.52334	-0.018323	0.3736659	399.9683	-1000.023	0.2978665	999.9682	1199.978	0.4182784	-1000.322	-499.9828	0.1794776	-100.3202	600.0184	0.2485564	-899.9237	999.9677	0.4378699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.288	22	12	56	43	-1393.871	19.12313	0.3389353	42.5377	-0.01832258	0.3757561	399.9682	-1000.023	0.2992448	999.9682	1199.978	0.4150452	-1000.323	-499.9828	0.1806656	-100.3203	600.0184	0.2464181	-899.9237	999.9677	0.4366931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.316	22	12	56	43	-1393.858	19.12203	0.3415532	42.55207	-0.01832213	0.3778657	399.9682	-1000.023	0.3007229	999.9681	1199.978	0.4117746	-1000.323	-499.9828	0.1819939	-100.3204	600.0184	0.244312	-899.9237	999.9676	0.4354449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.512	22	12	56	43	-1393.848	19.12125	0.3433993	42.56233	-0.01832179	0.3793818	399.9682	-1000.023	0.3018393	999.9681	1199.978	0.4094183	-1000.323	-499.9828	0.1830271	-100.3205	600.0185	0.2428295	-899.9237	999.9676	0.4345103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.38	22	12	56	43	-1393.827	19.11952	0.347383	42.58491	-0.01832102	0.3827334	399.9681	-1000.023	0.3044733	999.9679	1199.978	0.4041856	-1000.323	-499.9828	0.185541	-100.3206	600.0185	0.2396397	-899.9236	999.9676	0.4323306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.54	22	12	56	43	-1393.822	19.11905	0.3484496	42.59107	-0.0183208	0.3836492	399.9681	-1000.023	0.3052344	999.9679	1199.978	0.4027489	-1000.324	-499.9828	0.1862826	-100.3207	600.0185	0.2387882	-899.9236	999.9676	0.4317071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.432	22	12	56	43	-1393.803	19.11749	0.3519393	42.61159	-0.01832011	0.3867005	399.968	-1000.023	0.3079052	999.9678	1199.978	0.3979398	-1000.324	-499.9828	0.188922	-100.3208	600.0186	0.2360136	-899.9236	999.9676	0.4295416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.448	22	12	56	43	-1393.795	19.11687	0.3533051	42.6198	-0.01831983	0.3879189	399.968	-1000.023	0.3090314	999.9678	1199.978	0.3960104	-1000.324	-499.9828	0.1900478	-100.3209	600.0186	0.2349331	-899.9235	999.9676	0.4286388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.556	22	12	56	43	-1393.78	19.11562	0.3559816	42.63622	-0.01831928	0.39035	399.968	-1000.023	0.3113828	999.9677	1199.978	0.3921482	-1000.324	-499.9828	0.1924149	-100.321	600.0186	0.2328281	-899.9235	999.9676	0.4267725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.504	22	12	56	43	-1393.769	19.11469	0.3579383	42.64853	-0.01831884	0.3921676	399.968	-1000.023	0.3132319	999.9676	1199.977	0.3892536	-1000.325	-499.9828	0.1942883	-100.3211	600.0186	0.2313026	-899.9235	999.9675	0.4253217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.58	22	12	56	43	-1393.757	19.11375	0.3598501	42.66085	-0.01831837	0.3939799	399.9679	-1000.023	0.3151531	999.9675	1199.977	0.3863653	-1000.325	-499.9828	0.1962428	-100.3212	600.0186	0.2298271	-899.9235	999.9675	0.4238291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.556	22	12	56	43	-1393.744	19.11267	0.362022	42.67521	-0.01831778	0.3960874	399.9679	-1000.023	0.3174832	999.9675	1199.977	0.3830087	-1000.325	-499.9828	0.1986219	-100.3213	600.0187	0.2281745	-899.9234	999.9675	0.4220374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.576	22	12	56	43	-1393.734	19.1119	0.3635329	42.68548	-0.01831733	0.3975883	399.9679	-1000.023	0.3192044	999.9674	1199.977	0.3806227	-1000.325	-499.9828	0.2003844	-100.3213	600.0187	0.2270424	-899.9234	999.9675	0.4207257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.612	22	12	56	44	-1393.717	19.1105	0.3661651	42.70395	-0.01831652	0.40028	399.9678	-1000.023	0.3224182	999.9673	1199.977	0.3763585	-1000.325	-499.9828	0.2036841	-100.3215	600.0187	0.2251138	-899.9234	999.9675	0.4183016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.628	22	12	56	44	-1393.71	19.10989	0.3672983	42.71216	-0.01831617	0.4014722	399.9678	-1000.023	0.3238929	999.9672	1199.977	0.374478	-1000.326	-499.9828	0.2052011	-100.3215	600.0187	0.2243038	-899.9234	999.9675	0.4171992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.668	22	12	56	44	-1393.691	19.10835	0.3700289	42.73269	-0.01831539	0.4044422	399.9677	-1000.023	0.3277002	999.9671	1199.977	0.3698228	-1000.326	-499.9828	0.2091223	-100.3217	600.0188	0.2224121	-899.9233	999.9674	0.4143803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.684	22	12	56	44	-1393.683	19.10774	0.3710793	42.7409	-0.01831513	0.405626	399.9677	-1000.023	0.3292698	999.967	1199.977	0.367981	-1000.326	-499.9828	0.2107398	-100.3217	600.0188	0.2217103	-899.9233	999.9674	0.4132286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.644	22	12	56	44	-1393.666	19.10635	0.3733536	42.75937	-0.0183147	0.4082804	399.9677	-1000.023	0.3328948	999.9669	1199.977	0.3638841	-1000.326	-499.9828	0.214474	-100.3219	600.0188	0.2202497	-899.9233	999.9674	0.4105901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.74	22	12	56	44	-1393.656	19.10559	0.3745633	42.76963	-0.01831455	0.4097492	399.9676	-1000.023	0.3349621	999.9668	1199.977	0.3616387	-1000.327	-499.9828	0.2166018	-100.322	600.0188	0.2195104	-899.9233	999.9674	0.4090975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.768	22	12	56	44	-1393.645	19.10467	0.3759639	42.78195	-0.01831443	0.4115051	399.9676	-1000.023	0.3374907	999.9667	1199.977	0.3589753	-1000.327	-499.9828	0.2192012	-100.322	600.0188	0.2186924	-899.9232	999.9674	0.4072828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.772	22	12	56	44	-1393.643	19.10452	0.3761918	42.784	-0.01831442	0.4117969	399.9676	-1000.023	0.337917	999.9667	1199.977	0.3585348	-1000.327	-499.9828	0.2196391	-100.3221	600.0188	0.2185634	-899.9232	999.9674	0.4069779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.812	22	12	56	44	-1393.622	19.10285	0.3785945	42.80658	-0.01831437	0.414987	399.9675	-1000.023	0.3426933	999.9665	1199.977	0.3537596	-1000.327	-499.9828	0.2245343	-100.3222	600.0188	0.2172862	-899.9232	999.9674	0.403582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.828	22	12	56	44	-1393.615	19.10224	0.3794205	42.81479	-0.01831438	0.4161356	399.9675	-1000.023	0.3444677	999.9665	1199.977	0.3520565	-1000.327	-499.9828	0.226347	-100.3223	600.0189	0.2168862	-899.9232	999.9674	0.4023288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.864	22	12	56	44	-1393.597	19.10087	0.3811854	42.83326	-0.01831447	0.4186905	399.9674	-1000.023	0.348528	999.9663	1199.977	0.3482944	-1000.328	-499.9828	0.230479	-100.3224	600.0189	0.2161132	-899.9232	999.9673	0.3994771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.888	22	12	56	44	-1393.586	19.09996	0.3822901	42.84558	-0.01831458	0.4203666	399.9674	-1000.023	0.3512847	999.9662	1199.977	0.3458434	-1000.328	-499.9828	0.2332688	-100.3225	600.0189	0.2156959	-899.9231	999.9673	0.3975533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.712	22	12	56	44	-1393.574	19.09904	0.3833373	42.8579	-0.01831473	0.4220175	399.9673	-1000.023	0.3540793	999.9661	1199.977	0.3434407	-1000.328	-499.9828	0.2360813	-100.3226	600.0189	0.2153578	-899.9231	999.9673	0.3956132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.94	22	12	56	44	-1393.561	19.09799	0.384487	42.87227	-0.01831498	0.4239091	399.9673	-1000.023	0.3573852	999.966	1199.977	0.3407021	-1000.328	-499.9828	0.2393854	-100.3227	600.0189	0.2150645	-899.9231	999.9673	0.3933316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84.964	22	12	56	44	-1393.549	19.09709	0.3854107	42.88458	-0.01831526	0.4254998	399.9672	-1000.023	0.3602556	999.9659	1199.977	0.3384127	-1000.329	-499.9828	0.242232	-100.3228	600.0189	0.2149011	-899.9231	999.9673	0.3913625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.004	22	12	56	44	-1393.53	19.09558	0.3868251	42.90511	-0.01831585	0.4280874	399.9671	-1000.023	0.3651079	999.9658	1199.977	0.334723	-1000.329	-499.9828	0.2469946	-100.3229	600.0189	0.2148132	-899.9231	999.9673	0.3880589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.744	22	12	56	44	-1393.528	19.09543	0.386958	42.90717	-0.01831591	0.4283419	399.9671	-1000.023	0.3655974	999.9657	1199.977	0.334363	-1000.329	-499.9828	0.2474716	-100.3229	600.0189	0.2148174	-899.9231	999.9673	0.3877274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.036	22	12	56	44	-1393.515	19.09438	0.3878453	42.92154	-0.01831641	0.4301016	399.967	-1000.023	0.3690424	999.9656	1199.977	0.3318904	-1000.329	-499.9828	0.250811	-100.323	600.019	0.2149134	-899.923	999.9672	0.3854022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.776	22	12	56	44	-1393.505	19.09363	0.3884335	42.9318	-0.01831678	0.4313359	399.967	-1000.023	0.3715209	999.9655	1199.977	0.3301761	-1000.329	-499.9828	0.2531948	-100.3231	600.019	0.2150546	-899.923	999.9672	0.383738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.096	22	12	56	44	-1393.486	19.09213	0.3894978	42.95233	-0.01831759	0.4337481	399.9669	-1000.024	0.3765113	999.9654	1199.976	0.3268808	-1000.33	-499.9828	0.2579505	-100.3232	600.019	0.2155213	-899.923	999.9672	0.3804063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.8	22	12	56	45	-1393.482	19.09183	0.389693	42.95644	-0.01831776	0.4342214	399.9669	-1000.024	0.3775135	999.9653	1199.976	0.3262435	-1000.33	-499.9828	0.2588986	-100.3233	600.019	0.2156443	-899.923	999.9672	0.3797401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.136	22	12	56	45	-1393.469	19.09079	0.3903308	42.97081	-0.01831839	0.4358531	399.9668	-1000.024	0.3810279	999.9652	1199.976	0.3240705	-1000.33	-499.9828	0.2622062	-100.3234	600.019	0.2161523	-899.923	999.9672	0.3774101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.836	22	12	56	45	-1393.459	19.09005	0.3907437	42.98108	-0.01831889	0.4369941	399.9667	-1000.024	0.3835424	999.9651	1199.976	0.3225738	-1000.33	-499.9828	0.2645561	-100.3234	600.019	0.2165887	-899.923	999.9672	0.3757487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.172	22	12	56	45	-1393.45	19.0893	0.3911218	42.99134	-0.01831942	0.4381135	399.9667	-1000.024	0.3860579	999.965	1199.976	0.3211236	-1000.331	-499.9828	0.2668931	-100.3235	600.019	0.2170857	-899.923	999.9672	0.3740908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.864	22	12	56	45	-1393.436	19.08827	0.3915941	43.00572	-0.01832026	0.4396425	399.9666	-1000.024	0.3895774	999.9649	1199.976	0.3191723	-1000.331	-499.9827	0.2701395	-100.3236	600.019	0.2178816	-899.9229	999.9672	0.371777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.224	22	12	56	45	-1393.425	19.08738	0.3919473	43.01804	-0.01832106	0.4409151	399.9665	-1000.024	0.3925883	999.9648	1199.976	0.3175738	-1000.331	-499.9827	0.2728944	-100.3237	600.0191	0.2186553	-899.9229	999.9672	0.3698023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.248	22	12	56	45	-1393.413	19.08648	0.3922542	43.03036	-0.01832193	0.4421502	399.9665	-1000.024	0.3955899	999.9647	1199.976	0.3160443	-1000.331	-499.9827	0.2756199	-100.3237	600.0191	0.2195116	-899.9229	999.9671	0.3678369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.256	22	12	56	45	-1393.409	19.08619	0.3923464	43.03447	-0.01832223	0.4425532	399.9664	-1000.024	0.3965877	999.9647	1199.976	0.3155499	-1000.331	-499.9827	0.2765212	-100.3238	600.0191	0.2198151	-899.9229	999.9671	0.3671841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.296	22	12	56	45	-1393.39	19.08472	0.3927337	43.055	-0.01832377	0.4444972	399.9663	-1000.024	0.4015494	999.9645	1199.976	0.313196	-1000.332	-499.9827	0.2809678	-100.3239	600.0191	0.2214661	-899.9229	999.9671	0.3639404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.948	22	12	56	45	-1393.387	19.08442	0.392797	43.05911	-0.01832409	0.4448712	399.9663	-1000.024	0.4025352	999.9644	1199.976	0.312749	-1000.332	-499.9827	0.2818442	-100.3239	600.0191	0.2218226	-899.9229	999.9671	0.3632961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.972	22	12	56	45	-1393.371	19.08325	0.3930044	43.07553	-0.01832532	0.4463132	399.9662	-1000.024	0.406452	999.9643	1199.976	0.3110417	-1000.332	-499.9827	0.2853027	-100.324	600.0191	0.2233344	-899.9229	999.9671	0.3607357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.348	22	12	56	45	-1393.365	19.08281	0.393064	43.0817	-0.01832577	0.4468308	399.9661	-1000.024	0.4079085	999.9643	1199.976	0.310435	-1000.332	-499.9827	0.2865792	-100.324	600.0191	0.2239363	-899.9229	999.9671	0.359783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.004	22	12	56	45	-1393.35	19.08163	0.393176	43.09812	-0.01832693	0.4481454	399.966	-1000.024	0.4117555	999.9641	1199.976	0.3089079	-1000.333	-499.9827	0.2899249	-100.3241	600.0192	0.2256331	-899.9229	999.9671	0.3572644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.028	22	12	56	45	-1393.344	19.08119	0.3932012	43.10428	-0.01832735	0.4486128	399.966	-1000.024	0.413183	999.9641	1199.976	0.3083696	-1000.333	-499.9827	0.2911566	-100.3242	600.0192	0.2263032	-899.9229	999.9671	0.3563287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.424	22	12	56	45	-1393.329	19.08001	0.3932249	43.12071	-0.01832845	0.4497886	399.9659	-1000.024	0.4169459	999.9639	1199.976	0.3070266	-1000.333	-499.9827	0.2943774	-100.3243	600.0192	0.2281793	-899.9229	999.9671	0.353859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.048	22	12	56	45	-1393.321	19.07943	0.3932139	43.12893	-0.018329	0.4503374	399.9658	-1000.024	0.4188019	999.9639	1199.976	0.3064059	-1000.333	-499.9827	0.2959517	-100.3243	600.0192	0.2291653	-899.9228	999.9671	0.352639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.472	22	12	56	45	-1393.306	19.07826	0.3931497	43.14536	-0.01833011	0.4513564	399.9657	-1000.024	0.4224588	999.9637	1199.976	0.3052677	-1000.334	-499.9827	0.2990254	-100.3244	600.0192	0.2312321	-899.9228	999.967	0.350231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.488	22	12	56	45	-1393.298	19.07767	0.3930974	43.15357	-0.01833067	0.4518269	399.9656	-1000.024	0.424258	999.9637	1199.976	0.3047504	-1000.334	-499.9827	0.3005239	-100.3245	600.0192	0.2323125	-899.9228	999.967	0.349044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.512	22	12	56	45	-1393.287	19.0768	0.3929952	43.16589	-0.01833155	0.4524849	399.9655	-1000.024	0.4269175	999.9636	1199.976	0.30404	-1000.334	-499.9827	0.3027228	-100.3245	600.0192	0.2339916	-899.9228	999.967	0.3472864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.536	22	12	56	45	-1393.275	19.07592	0.392866	43.17822	-0.01833244	0.4530864	399.9655	-1000.024	0.4295266	999.9635	1199.976	0.3034087	-1000.334	-499.9827	0.3048622	-100.3246	600.0192	0.2357405	-899.9228	999.967	0.3455577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85.564	22	12	56	46	-1393.262	19.07491	0.392683	43.19259	-0.01833349	0.453718	399.9653	-1000.024	0.4325015	999.9633	1199.976	0.302773	-1000.334	-499.9826	0.307282	-100.3247	600.0193	0.2378687	-899.9228	999.967	0.3435798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
