time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	buav_1_x	buav_1_y	buav_1_z	buav_2_x	buav_2_y	buav_2_z	buav_3_x	buav_3_y	buav_3_z	buav_4_x	buav_4_y	buav_4_z	buav_5_x	buav_5_y	buav_5_z	buav_6_x	buav_6_y	buav_6_z	
10.572	22	13	22	32	-1400.053	19.98348	0.4655096	4.695418	-0.001239794	0.4106287	399.9977	-999.9991	0.4196181	999.9968	1200.001	0.3206422	-1000.018	-500.0001	0.2611431	-100.0259	599.9965	0.2796972	-899.9993	1000.001	0.4046866	-1491.99	-0.001329083	4.817494	-1493.99	-0.002609	4.77699	-1495.99	-0.001812427	4.73701	-1497.991	-0.0007742893	4.70444	-1499.993	-0.001876	4.668872	-1501.995	-0.0008443462	4.636966	
10.6	22	13	22	32	-1400.054	19.98331	0.4631847	4.709787	-0.00124559	0.4102772	399.9977	-999.9991	0.4218816	999.9968	1200.001	0.3200616	-1000.018	-500.0001	0.2642406	-100.026	599.9965	0.2816022	-899.9993	1000.001	0.4049277	-1491.99	-0.001348653	4.841896	-1493.989	-0.002643039	4.800662	-1495.99	-0.001829402	4.759933	-1497.991	-0.0007210432	4.726678	-1499.993	-0.001923346	4.690353	-1501.994	-0.0008485056	4.657677	
10.632	22	13	22	32	-1400.054	19.98312	0.4602959	4.726209	-0.001252369	0.4098341	399.9977	-999.9991	0.4243878	999.9968	1200.001	0.3194909	-1000.019	-500	0.2678337	-100.0261	599.9964	0.2837426	-899.9992	1000.001	0.405155	-1491.989	-0.001386018	4.870312	-1493.989	-0.002691211	4.828254	-1495.989	-0.001861849	4.78669	-1497.99	-0.0006562498	4.752655	-1499.993	-0.001970916	4.715493	-1501.994	-0.0008410157	4.681941	
82.904	22	13	22	32	-1400.054	19.98303	0.4587614	4.734421	-0.001255811	0.4095941	399.9977	-999.9991	0.4256061	999.9968	1200.001	0.3192427	-1000.019	-500	0.2696494	-100.0262	599.9964	0.2847982	-899.9992	1000.001	0.4052488	-1491.989	-0.001411299	4.88473	-1493.989	-0.002715337	4.842265	-1495.989	-0.001888106	4.800287	-1497.99	-0.0006263972	4.765867	-1499.992	-0.00199127	4.728292	-1501.994	-0.0008312733	4.694309	
10.676	22	13	22	32	-1400.055	19.98289	0.4563501	4.746738	-0.001261002	0.40921	399.9977	-999.9991	0.4273871	999.9968	1200.001	0.3189172	-1000.019	-500	0.2723941	-100.0262	599.9964	0.286364	-899.9992	1000.001	0.4053642	-1491.988	-0.001451747	4.906614	-1493.988	-0.002751988	4.863545	-1495.989	-0.001943103	4.820955	-1497.989	-0.0005794172	4.785963	-1499.992	-0.002017883	4.747776	-1501.993	-0.0008151479	4.713154	
10.696	22	13	22	32	-1400.055	19.98275	0.4538109	4.759056	-0.001266177	0.4087961	399.9977	-999.9991	0.4291096	999.9968	1200.001	0.3186485	-1000.019	-500	0.2751608	-100.0263	599.9964	0.2879099	-899.9992	1000.001	0.405449	-1491.988	-0.001487179	4.928803	-1493.988	-0.002797383	4.885141	-1495.988	-0.002005237	4.841943	-1497.989	-0.0005184864	4.806389	-1499.992	-0.002033336	4.767596	-1501.993	-0.0007918613	4.732347	
10.728	22	13	22	32	-1400.056	19.98256	0.4502334	4.775479	-0.001272951	0.4081985	399.9977	-999.9991	0.43131	999.9968	1200.001	0.3183804	-1000.019	-500	0.2788773	-100.0265	599.9964	0.2899419	-899.9992	1000.001	0.4055144	-1491.987	-0.001543178	4.958857	-1493.988	-0.002878528	4.914424	-1495.988	-0.002099871	4.870416	-1497.988	-0.0004291886	4.834136	-1499.991	-0.002027548	4.794538	-1501.993	-0.0007733223	4.758467	
82.932	22	13	22	32	-1400.056	19.98246	0.4483652	4.783691	-0.001276252	0.4078804	399.9977	-999.9991	0.4323673	999.9968	1200.001	0.318286	-1000.019	-500	0.2807447	-100.0265	599.9964	0.2909456	-899.9992	1000.001	0.4055268	-1491.987	-0.001579935	4.974082	-1493.987	-0.002916855	4.929272	-1495.987	-0.002153189	4.884862	-1497.988	-0.0003770996	4.848225	-1499.991	-0.002016823	4.808228	-1501.993	-0.000768995	4.77175	
10.776	22	13	22	32	-1400.057	19.98227	0.4444769	4.800116	-0.00128266	0.4072072	399.9976	-999.9992	0.4343929	999.9968	1200.001	0.3181784	-1000.019	-500	0.2844928	-100.0266	599.9963	0.2929271	-899.9992	1000.001	0.4055117	-1491.987	-0.001666816	5.004922	-1493.987	-0.002981679	4.955583	-1495.987	-0.002245106	4.910476	-1497.988	-0.0002790116	4.873225	-1499.991	-0.001987884	4.83253	-1501.992	-0.0007634014	4.795344	
82.956	22	13	22	32	-1400.057	19.98217	0.4424595	4.808328	-0.001285775	0.4068527	399.9976	-999.9992	0.4353603	999.9968	1200.001	0.3181662	-1000.019	-500	0.2863716	-100.0267	599.9963	0.2939035	-899.9992	1000.001	0.4054845	-1491.986	-0.001709891	5.020537	-1493.987	-0.003035737	4.974628	-1495.987	-0.002302399	4.929033	-1497.987	-0.0002079649	4.891342	-1499.991	-0.00196068	4.850157	-1501.992	-0.0007571423	4.812467	
82.972	22	13	22	32	-1400.057	19.98195	0.4377506	4.826807	-0.00129264	0.4060133	399.9976	-999.9992	0.4374238	999.9968	1200.001	0.318242	-1000.019	-500	0.2906054	-100.0268	599.9963	0.2960595	-899.9992	1000.001	0.4053766	-1491.986	-0.001801053	5.056148	-1493.986	-0.003131601	5.009428	-1495.986	-0.002373226	4.962967	-1497.987	-6.60252e-05	4.92449	-1499.99	-0.001922709	4.882438	-1501.991	-0.0007544804	4.843857	
10.844	22	13	22	32	-1400.058	19.98188	0.436131	4.832966	-0.00129491	0.4057212	399.9976	-999.9992	0.4380765	999.9968	1200.001	0.3182996	-1000.019	-500	0.2920178	-100.0269	599.9963	0.296764	-899.9992	1000.001	0.4053266	-1491.986	-0.001834176	5.068162	-1493.986	-0.003161598	5.021175	-1495.986	-0.002389342	4.974429	-1497.987	-1.824563e-05	4.935692	-1499.99	-0.001912732	4.893354	-1501.991	-0.0007575613	4.854481	
10.88	22	13	22	32	-1400.058	19.98163	0.4305629	4.853498	-0.001302527	0.4047078	399.9976	-999.9992	0.4401241	999.9968	1200.001	0.3186095	-1000.019	-500	0.2967256	-100.027	599.9963	0.2990547	-899.9991	1000.001	0.4051104	-1491.985	-0.001940583	5.108715	-1493.985	-0.003257554	5.060855	-1495.985	-0.0024243	5.013168	-1497.986	0.0001361825	4.973573	-1499.989	-0.001869768	4.930297	-1501.991	-0.0007828682	4.890459	
82.988	22	13	22	32	-1400.059	19.98153	0.4282664	4.861711	-0.001305622	0.4042868	399.9976	-999.9992	0.4408875	999.9968	1200.001	0.3187845	-1000.019	-500	0.2986076	-100.0271	599.9963	0.2999446	-899.9991	1000.001	0.405003	-1491.985	-0.001986683	5.125151	-1493.985	-0.003294894	5.07695	-1495.985	-0.00243889	5.028892	-1497.986	0.0001970865	4.988957	-1499.989	-0.001840568	4.945309	-1501.99	-0.0007950668	4.905093	
10.936	22	13	22	32	-1400.059	19.98127	0.4223661	4.882243	-0.001313499	0.403202	399.9976	-999.9992	0.4426555	999.9968	1200.001	0.3193493	-1000.019	-500	0.3033055	-100.0272	599.9962	0.302101	-899.9991	1000.001	0.4046837	-1491.984	-0.002130373	5.166771	-1493.984	-0.003377385	5.117741	-1495.984	-0.0024627	5.068757	-1497.985	0.0003375124	5.027986	-1499.989	-0.001756433	4.98342	-1501.99	-0.0008023668	4.942274	
83.016	22	13	22	32	-1400.059	19.98122	0.4211603	4.886349	-0.001315093	0.4029802	399.9976	-999.9992	0.4429847	999.9968	1200.001	0.319484	-1000.019	-499.9999	0.3042433	-100.0273	599.9962	0.3025207	-899.9991	1000.001	0.4046113	-1491.984	-0.002158974	5.175186	-1493.984	-0.003390001	5.125992	-1495.984	-0.002463518	5.076825	-1497.985	0.0003632103	5.035889	-1499.989	-0.001738913	4.991141	-1501.99	-0.0007949116	4.949811	
10.984	22	13	22	32	-1400.06	19.98096	0.4150142	4.906881	-0.00132308	0.4018506	399.9976	-999.9992	0.4445066	999.9968	1200.001	0.3202644	-1000.02	-499.9999	0.3089188	-100.0274	599.9962	0.3045634	-899.9991	1000.001	0.4042072	-1491.983	-0.002282328	5.217703	-1493.984	-0.003459559	5.167703	-1495.983	-0.002457241	5.117627	-1497.985	0.0005040849	5.07588	-1499.988	-0.001629547	5.030233	-1501.989	-0.0007295423	4.988	
83.024	22	13	22	32	-1400.061	19.98086	0.4125048	4.915094	-0.00132626	0.4013896	399.9976	-999.9992	0.4450566	999.9968	1200.001	0.3206258	-1000.02	-499.9999	0.3107807	-100.0274	599.9962	0.3053552	-899.9991	1000.001	0.4040263	-1491.983	-0.002334319	5.234916	-1493.983	-0.003493535	5.184596	-1495.983	-0.00245298	5.134163	-1497.984	0.0005588043	5.092099	-1499.988	-0.001582937	5.046094	-1501.989	-0.000703231	5.003506	
83.032	22	13	22	32	-1400.061	19.98064	0.4074081	4.931518	-0.001332557	0.4004515	399.9976	-999.9992	0.4460531	999.9968	1200.001	0.3214305	-1000.02	-499.9999	0.3144853	-100.0276	599.9962	0.3068968	-899.9991	1000.001	0.4036317	-1491.982	-0.002445104	5.269688	-1493.983	-0.003554235	5.218738	-1495.982	-0.002427932	5.167597	-1497.984	0.0006383907	5.124909	-1499.987	-0.001509353	5.078194	-1501.989	-0.0006498236	5.034906	
83.048	22	13	22	33	-1400.062	19.98048	0.4035239	4.943837	-0.001337227	0.3997318	399.9976	-999.9992	0.4467086	999.9968	1200.001	0.322104	-1000.02	-499.9999	0.3172429	-100.0276	599.9962	0.3080167	-899.9991	1000.001	0.4033072	-1491.982	-0.002529846	5.296069	-1493.982	-0.003590078	5.244653	-1495.982	-0.002400566	5.192989	-1497.983	0.0006901619	5.149838	-1499.987	-0.001470836	5.102595	-1501.988	-0.0006018979	5.05879	
83.06	22	13	22	33	-1400.062	19.98032	0.3995933	4.956155	-0.00134187	0.3989954	399.9976	-999.9992	0.4472842	999.9968	1200.001	0.3228354	-1000.02	-499.9999	0.3199784	-100.0277	599.9962	0.3091055	-899.999	1000.001	0.4029583	-1491.981	-0.002619355	5.322703	-1493.982	-0.003611627	5.270829	-1495.982	-0.002361118	5.218646	-1497.983	0.0007469378	5.175039	-1499.987	-0.001441697	5.127273	-1501.988	-0.0005442455	5.082957	
11.116	22	13	22	33	-1400.063	19.98007	0.3936229	4.974631	-0.001348849	0.3978537	399.9976	-999.9992	0.4479963	999.9968	1200.001	0.3240375	-1000.02	-499.9999	0.3240315	-100.0278	599.9961	0.3106804	-899.999	1000.001	0.4023891	-1491.981	-0.00275734	5.36312	-1493.981	-0.003641152	5.310573	-1495.981	-0.002305556	5.25762	-1497.982	0.0008434486	5.213347	-1499.986	-0.001400863	5.164802	-1501.987	-0.0004337473	5.119736	
11.128	22	13	22	33	-1400.063	19.97999	0.3916159	4.98079	-0.00135119	0.3974621	399.9976	-999.9992	0.4481933	999.9968	1200.001	0.3244654	-1000.02	-499.9999	0.3253669	-100.0279	599.9961	0.3111899	-899.999	1000.001	0.4021871	-1491.98	-0.002800515	5.376715	-1493.981	-0.003658767	5.323947	-1495.981	-0.002278645	5.270741	-1497.982	0.00087552	5.226249	-1499.986	-0.001391569	5.177447	-1501.987	-0.0003980823	5.132135	
11.172	22	13	22	33	-1400.064	19.97968	0.3842003	5.003372	-0.001359841	0.3959751	399.9976	-999.9992	0.4487446	999.9968	1200.001	0.3261476	-1000.02	-499.9999	0.3301849	-100.028	599.9961	0.3129932	-899.999	1000.001	0.4013948	-1491.98	-0.002933682	5.427085	-1493.98	-0.003738898	5.373524	-1495.98	-0.002191144	5.319407	-1497.982	0.0009860563	5.274113	-1499.985	-0.001375427	5.224386	-1501.986	-0.0002351068	5.178184	
11.184	22	13	22	33	-1400.064	19.97959	0.3821657	5.009531	-0.001362204	0.3955558	399.9975	-999.9992	0.4488488	999.9968	1200.001	0.3266368	-1000.02	-499.9999	0.3314749	-100.028	599.9961	0.3134677	-899.999	1000.001	0.4011648	-1491.979	-0.00296254	5.440962	-1493.98	-0.003760249	5.387189	-1495.98	-0.002173964	5.332828	-1497.981	0.001006743	5.287318	-1499.985	-0.001373031	5.237342	-1501.986	-0.0001791436	5.190902	
11.224	22	13	22	33	-1400.065	19.9793	0.3753599	5.03006	-0.001369978	0.3941206	399.9975	-999.9992	0.449057	999.9968	1200.001	0.3283609	-1000.021	-499.9999	0.3356901	-100.0281	599.9961	0.314997	-899.999	1000.001	0.4003569	-1491.978	-0.003056023	5.487645	-1493.98	-0.003834261	5.433174	-1495.979	-0.00212061	5.378005	-1497.981	0.001050157	5.331792	-1499.985	-0.001362795	5.281003	-1501.985	2.312896e-05	5.233774	
11.24	22	13	22	33	-1400.065	19.97919	0.3726317	5.038271	-0.001373	0.3935328	399.9975	-999.9992	0.4490815	999.9968	1200.001	0.3290904	-1000.021	-499.9999	0.3373367	-100.0282	599.9961	0.3155858	-899.999	1000.001	0.4000167	-1491.978	-0.003090818	5.5065	-1493.979	-0.003868622	5.451757	-1495.979	-0.00209837	5.396266	-1497.98	0.001058022	5.349776	-1499.985	-0.001359975	5.298667	-1501.985	0.0001052672	5.251132	
83.12	22	13	22	33	-1400.066	19.97895	0.3671745	5.054694	-0.001378817	0.39234	399.9975	-999.9992	0.4490332	999.9968	1200.001	0.3306175	-1000.021	-499.9999	0.3405564	-100.0283	599.9961	0.3167224	-899.9989	1000.001	0.3993089	-1491.978	-0.003151096	5.544518	-1493.979	-0.003930447	5.489243	-1495.978	-0.002035651	5.433112	-1497.98	0.001056966	5.386069	-1499.984	-0.001350851	5.334333	-1501.985	0.0002662611	5.286201	
83.14	22	13	22	33	-1400.066	19.9788	0.3637681	5.064958	-0.001382277	0.3915864	399.9975	-999.9992	0.4489389	999.9968	1200.001	0.3316173	-1000.021	-499.9999	0.3425168	-100.0283	599.9961	0.3174029	-899.9989	1000.001	0.3988491	-1491.977	-0.003182893	5.568489	-1493.978	-0.003968717	5.512883	-1495.978	-0.001989918	5.456362	-1497.98	0.001038714	5.408971	-1499.984	-0.001350106	5.356852	-1501.984	0.0003675221	5.308356	
83.16	22	13	22	33	-1400.067	19.97859	0.359012	5.079328	-0.001386906	0.390526	399.9975	-999.9992	0.4487266	999.9968	1200.001	0.3330744	-1000.021	-499.9999	0.3451916	-100.0284	599.9961	0.3183135	-899.9989	1000.001	0.3981844	-1491.977	-0.00323215	5.602317	-1493.978	-0.004025811	5.546243	-1495.977	-0.001925104	5.489192	-1497.979	0.001004335	5.441313	-1499.984	-0.001353799	5.388667	-1501.984	0.0005151653	5.339676	
11.336	22	13	22	33	-1400.067	19.97847	0.3563041	5.087539	-0.001389458	0.3899188	399.9975	-999.9992	0.4485645	999.9968	1200.001	0.3339362	-1000.021	-499.9999	0.3466828	-100.0285	599.996	0.3188103	-899.9989	1000.001	0.3977942	-1491.976	-0.003257244	5.621786	-1493.978	-0.00406254	5.565446	-1495.977	-0.001895282	5.508095	-1497.979	0.0009775975	5.459939	-1499.983	-0.001352857	5.406997	-1501.983	0.0005991001	5.357727	
11.368	22	13	22	33	-1400.068	19.97823	0.3509174	5.103961	-0.001394435	0.3887049	399.9975	-999.9992	0.448154	999.9968	1200.001	0.3357202	-1000.021	-499.9999	0.3495823	-100.0286	599.996	0.31975	-899.9989	1000.001	0.3969925	-1491.976	-0.003298869	5.661017	-1493.977	-0.004146031	5.604157	-1495.977	-0.001845873	5.546209	-1497.978	0.0009188714	5.497509	-1499.983	-0.001339917	5.443977	-1501.983	0.000761278	5.394157	
83.196	22	13	22	33	-1400.068	19.97823	0.3509174	5.103961	-0.001394435	0.3887049	399.9975	-999.9992	0.448154	999.9968	1200.001	0.3357202	-1000.021	-499.9999	0.3495823	-100.0286	599.996	0.31975	-899.9989	1000.001	0.3969925	-1491.976	-0.003298869	5.661017	-1493.977	-0.004146031	5.604157	-1495.977	-0.001845873	5.546209	-1497.978	0.0009188714	5.497509	-1499.983	-0.001339917	5.443977	-1501.983	0.000761278	5.394157	
11.4	22	13	22	33	-1400.069	19.97799	0.3455803	5.120383	-0.001399355	0.3874947	399.9975	-999.9992	0.4476325	999.9968	1200.001	0.3375796	-1000.022	-499.9999	0.35237	-100.0286	599.996	0.3206167	-899.9989	1000.001	0.3961641	-1491.975	-0.003328519	5.700629	-1493.977	-0.004220196	5.643261	-1495.976	-0.00181191	5.584726	-1497.978	0.0008686099	5.535495	-1499.983	-0.001312685	5.481385	-1501.982	0.000925385	5.431021	
83.224	22	13	22	33	-1400.069	19.97787	0.3429342	5.128594	-0.001401824	0.3868917	399.9975	-999.9992	0.4473313	999.9968	1200.001	0.3385352	-1000.022	-499.9999	0.3537211	-100.0287	599.996	0.3210234	-899.9989	1000.001	0.3957403	-1491.975	-0.003337357	5.720577	-1493.976	-0.0042562	5.662959	-1495.976	-0.001800948	5.604133	-1497.978	0.0008362074	5.554641	-1499.982	-0.001302197	5.500246	-1501.982	0.001010597	5.449613	
11.452	22	13	22	33	-1400.07	19.97762	0.3376949	5.145015	-0.001406798	0.3856902	399.9975	-999.9992	0.4466503	999.9968	1200.001	0.3404932	-1000.022	-500	0.356336	-100.0288	599.996	0.3217873	-899.9989	1000.001	0.3948745	-1491.974	-0.003353618	5.760753	-1493.976	-0.004331915	5.702648	-1495.976	-0.001789864	5.643242	-1497.977	0.0007762284	5.593238	-1499.982	-0.001281327	5.538282	-1501.981	0.001188812	5.487116	
11.468	22	13	22	33	-1400.07	19.97747	0.3344603	5.155278	-0.001409915	0.3849422	399.9975	-999.9992	0.4461724	999.9968	1200.001	0.3417457	-1000.022	-500	0.3579094	-100.0288	599.996	0.3222341	-899.9988	1000.001	0.3943216	-1491.974	-0.003361765	5.780982	-1493.975	-0.004378089	5.722639	-1495.975	-0.001783938	5.662942	-1497.977	0.0007398476	5.612689	-1499.982	-0.001266021	5.557454	-1501.981	0.001275248	5.506024	
11.508	22	13	22	33	-1400.071	19.97719	0.3287262	5.17375	-0.001415454	0.3835999	399.9975	-999.9992	0.4452128	999.9968	1200.001	0.3440485	-1000.022	-500	0.3606183	-100.0289	599.996	0.3229861	-899.9988	1000.001	0.3933044	-1491.973	-0.003363326	5.831959	-1493.975	-0.004482421	5.77303	-1495.975	-0.001766225	5.712614	-1497.976	0.0006308782	5.66175	-1499.981	-0.001240417	5.605822	-1501.98	0.00151185	5.553744	
11.52	22	13	22	33	-1400.072	19.97707	0.3262176	5.18196	-0.001417852	0.3830039	399.9975	-999.9992	0.444746	999.9968	1200.001	0.3450894	-1000.022	-500	0.3617692	-100.029	599.996	0.3233008	-899.9988	1000.001	0.3928437	-1491.973	-0.003355794	5.852509	-1493.975	-0.004517245	5.793351	-1495.974	-0.001768664	5.732651	-1497.976	0.0005836931	5.681547	-1499.981	-0.001239362	5.625341	-1501.98	0.001611964	5.573009	
11.56	22	13	22	34	-1400.073	19.97676	0.3200648	5.202483	-0.001423596	0.3815104	399.9975	-999.9992	0.4434728	999.9968	1200.001	0.3477304	-1000.022	-500	0.3644953	-100.0291	599.9959	0.3240389	-899.9988	1000.001	0.3916699	-1491.972	-0.003329077	5.904271	-1493.974	-0.004579316	5.84456	-1495.974	-0.0017866	5.783153	-1497.975	0.0004820438	5.731461	-1499.98	-0.001216593	5.67457	-1501.979	0.001836316	5.621609	
83.332	22	13	22	34	-1400.073	19.97657	0.3164613	5.214796	-0.001426859	0.3806082	399.9975	-999.9992	0.4426378	999.9969	1200.001	0.349337	-1000.022	-500	0.3660221	-100.0291	599.9959	0.324449	-899.9988	1000.001	0.3909513	-1491.972	-0.00331276	5.935595	-1493.974	-0.004607325	5.875556	-1495.973	-0.001797875	5.813729	-1497.975	0.0004395519	5.761697	-1499.98	-0.001183693	5.704399	-1501.978	0.001962434	5.651066	
83.356	22	13	22	34	-1400.074	19.97639	0.312929	5.227108	-0.001430004	0.3796985	399.9975	-999.9992	0.4417516	999.9969	1200.001	0.3509565	-1000.023	-500	0.3674629	-100.0292	599.9959	0.3248342	-899.9988	1000.001	0.3902226	-1491.971	-0.003313281	5.967115	-1493.973	-0.004636749	5.906757	-1495.973	-0.001818573	5.844511	-1497.974	0.0004060189	5.79214	-1499.98	-0.001161989	5.734442	-1501.978	0.002089381	5.680744	
11.636	22	13	22	34	-1400.074	19.97617	0.3089037	5.241473	-0.001433571	0.3786254	399.9975	-999.9992	0.4406559	999.9969	1200.001	0.3528587	-1000.023	-500	0.3690308	-100.0292	599.9959	0.3252509	-899.9988	1000.001	0.3893605	-1491.971	-0.003339433	6.004134	-1493.973	-0.00467027	5.938157	-1495.973	-0.001835759	5.875493	-1497.974	0.0003716061	5.822787	-1499.98	-0.001150666	5.764695	-1501.977	0.002217899	5.71064	
83.388	22	13	22	34	-1400.075	19.97602	0.3060947	5.251733	-0.001436078	0.3778507	399.9975	-999.9992	0.4398346	999.9969	1200.001	0.354224	-1000.023	-500	0.3700734	-100.0293	599.9959	0.3255263	-899.9988	1000.001	0.3887373	-1491.97	-0.003353465	6.030736	-1493.972	-0.004712013	5.969751	-1495.972	-0.001840187	5.906676	-1497.973	0.000328954	5.853636	-1499.979	-0.001146343	5.795152	-1501.977	0.00234055	5.740754	
11.684	22	13	22	34	-1400.076	19.97581	0.3022597	5.266096	-0.001439555	0.3767555	399.9975	-999.9992	0.4386342	999.9969	1200.001	0.3561421	-1000.023	-500	0.3714212	-100.0293	599.9959	0.3258799	-899.9987	1000.001	0.3878556	-1491.97	-0.003350275	6.068199	-1493.972	-0.004751868	6.006858	-1495.972	-0.001840912	5.943308	-1497.973	0.0002759098	5.88988	-1499.979	-0.001138527	5.830941	-1501.976	0.002483581	5.776157	
83.42	22	13	22	34	-1400.076	19.97566	0.2995928	5.276355	-0.001442012	0.3759677	399.9975	-999.9992	0.4377431	999.9969	1200.001	0.3575155	-1000.023	-500	0.372302	-100.0294	599.9959	0.3261089	-899.9987	1000.001	0.3872199	-1491.969	-0.003333079	6.095115	-1493.972	-0.00477768	6.033524	-1495.972	-0.001844343	5.969639	-1497.973	0.0002403822	5.915937	-1499.978	-0.001136619	5.856673	-1501.976	0.00258684	5.801619	
11.744	22	13	22	34	-1400.077	19.97536	0.2944487	5.296873	-0.001446795	0.3743877	399.9976	-999.9992	0.435884	999.9969	1200.001	0.360266	-1000.023	-500	0.3738536	-100.0295	599.9959	0.3265061	-899.9987	1000.001	0.3859372	-1491.969	-0.003267114	6.149327	-1493.971	-0.00482833	6.087262	-1495.971	-0.001866796	6.022714	-1497.972	0.0001838507	5.968454	-1499.978	-0.001130423	5.908554	-1501.975	0.002779833	5.852974	
11.756	22	13	22	34	-1400.077	19.97527	0.2929565	5.303029	-0.001448174	0.3739152	399.9976	-999.9992	0.4353077	999.9969	1200.001	0.3610912	-1000.023	-500	0.3742637	-100.0295	599.9959	0.3266086	-899.9987	1000.001	0.3855502	-1491.969	-0.003243662	6.165689	-1493.971	-0.004844534	6.103488	-1495.971	-0.001875541	6.038741	-1497.972	0.0001712281	5.984312	-1499.978	-0.001125941	5.924226	-1501.975	0.00283276	5.868492	
11.792	22	13	22	34	-1400.078	19.975	0.2886266	5.321494	-0.00145209	0.3725105	399.9976	-999.9992	0.4335321	999.9969	1200.001	0.3635635	-1000.024	-500	0.3753396	-100.0296	599.9959	0.3268668	-899.9987	1000.001	0.3843854	-1491.968	-0.003182479	6.215046	-1493.971	-0.00491061	6.146986	-1495.97	-0.001895903	6.081712	-1497.971	0.000156488	6.026836	-1499.977	-0.001101288	5.966264	-1501.975	0.002977202	5.910121	
11.804	22	13	22	34	-1400.078	19.97491	0.2872334	5.327649	-0.001453313	0.3720483	399.9976	-999.9992	0.4329254	999.9969	1200.001	0.3643855	-1000.024	-500	0.3756468	-100.0296	599.9959	0.3269355	-899.9987	1000.001	0.3839965	-1491.968	-0.00316332	6.231587	-1493.97	-0.004947446	6.168856	-1495.97	-0.001906401	6.103321	-1497.971	0.0001549132	6.048225	-1499.977	-0.001092833	5.982119	-1501.974	0.003034223	5.925823	
11.844	22	13	22	34	-1400.079	19.97462	0.2827759	5.348166	-0.001457105	0.3705364	399.9976	-999.9992	0.4308531	999.9969	1200.001	0.3671121	-1000.024	-500	0.3764864	-100.0297	599.9958	0.327098	-899.9987	1000.001	0.3827006	-1491.967	-0.003104743	6.287038	-1493.97	-0.005048211	6.223878	-1495.97	-0.00198125	6.157701	-1497.97	0.0001401586	6.102068	-1499.976	-0.001084255	6.040668	-1501.974	0.003257043	5.983818	
11.86	22	13	22	34	-1400.08	19.9745	0.2810749	5.356373	-0.001458524	0.3699451	399.9976	-999.9992	0.4300034	999.9969	1200.001	0.3681947	-1000.024	-500	0.3767437	-100.0297	599.9958	0.3271336	-899.9987	1000.001	0.3821832	-1491.967	-0.003081969	6.309353	-1493.97	-0.005079232	6.24048	-1495.97	-0.002009088	6.174113	-1497.97	0.0001354988	6.118322	-1499.976	-0.001085124	6.056747	-1501.973	0.003319391	5.999748	
11.896	22	13	22	34	-1400.081	19.97424	0.2774235	5.374838	-0.001461613	0.3686424	399.9976	-999.9992	0.4280504	999.9969	1200.001	0.3706067	-1000.024	-500	0.3771602	-100.0298	599.9958	0.3271529	-899.9986	1000.001	0.3810225	-1491.966	-0.0030357	6.354208	-1493.969	-0.005176763	6.290551	-1495.969	-0.002091437	6.22362	-1497.97	0.0001320969	6.167363	-1499.976	-0.001092013	6.105264	-1501.973	0.003538554	6.047825	
11.904	22	13	22	34	-1400.081	19.97419	0.2766457	5.378941	-0.001462293	0.3683577	399.9976	-999.9992	0.4276088	999.9969	1200.001	0.3711373	-1000.024	-500	0.3772225	-100.0298	599.9958	0.3271462	-899.9986	1000.001	0.3807654	-1491.966	-0.003018589	6.371106	-1493.969	-0.005207671	6.307327	-1495.969	-0.002120973	6.240213	-1497.97	0.0001357538	6.183802	-1499.976	-0.001093065	6.121529	-1501.972	0.003613614	6.063947	
11.936	22	13	22	34	-1400.082	19.97396	0.2736582	5.395353	-0.001465034	0.3672343	399.9976	-999.9992	0.4258154	999.9969	1200.001	0.3732356	-1000.024	-500	0.3773621	-100.0299	599.9958	0.3270833	-899.9986	1000.001	0.3797404	-1491.966	-0.002986373	6.416372	-1493.969	-0.005287155	6.352269	-1495.969	-0.002199996	6.284675	-1497.969	0.0001498811	6.22786	-1499.975	-0.001097351	6.159658	-1501.972	0.003772325	6.101745	
11.944	22	13	22	34	-1400.082	19.97391	0.2729426	5.399456	-0.001465727	0.3669567	399.9976	-999.9992	0.4253604	999.9969	1200.001	0.3737535	-1000.024	-500.0001	0.3773696	-100.0299	599.9958	0.3270593	-899.9986	1000.001	0.3794851	-1491.966	-0.002980522	6.427734	-1493.969	-0.005311154	6.363552	-1495.968	-0.002219291	6.295838	-1497.969	0.0001543913	6.238924	-1499.975	-0.001100959	6.176073	-1501.972	0.003834766	6.118021	
11.98	22	13	22	34	-1400.083	19.97366	0.2698793	5.41792	-0.001468869	0.3657194	399.9976	-999.9993	0.4232806	999.9969	1200.001	0.3760475	-1000.024	-500.0001	0.3772669	-100.03	599.9958	0.3269154	-899.9986	1000.001	0.3783416	-1491.965	-0.002954885	6.479085	-1493.968	-0.005425395	6.414558	-1495.968	-0.002307054	6.346306	-1497.968	0.0001706139	6.288951	-1499.975	-0.001096504	6.225585	-1501.971	0.004016211	6.167123	
